cellindex,x,y,CMD,DD_0,DD18,eFFP,EXT,MAR,MSP,PAS,PET,RH,TD
207698,-69.54166667,45.36949801,79,1293,67,259,351,122,505,431,658.5400391,57,296
207699,-69.5,45.36949801,90,1230,79,260,354,121,495,403,673.7988281,57,295
207701,-69.41666667,45.36949801,105,1149,96,262,359,121,482,363,691.6183472,57,295
207703,-69.33333334,45.36949801,100,1145,96,262,358,119,487,371,690.2346802,57,295
207705,-69.25,45.36949801,98,1110,104,263,360,123,490,362,697.7019653,57,295
207707,-69.16666667,45.36949801,93,1095,107,263,361,118,494,351,699.6899414,57,294
207709,-69.08333334,45.36949801,107,1038,123,264,364,119,487,329,717.755249,57,293
207710,-69.04166667,45.36949801,114,1022,128,264,365,119,484,322,722.1174927,56,293
207711,-69,45.36949801,106,1059,119,264,363,121,483,332,709.3823242,57,294
207712,-68.95833334,45.36949801,115,1041,123,264,364,118,479,322,717.5187988,57,293
207715,-68.83333334,45.36949801,115,1048,122,264,362,122,478,324,711.9855957,57,294
207716,-68.79166667,45.36949801,121,1030,126,264,363,120,475,317,717.755249,57,293
207717,-68.75,45.36949801,132,1002,134,264,365,119,471,306,731.2272339,56,293
207720,-68.625,45.36949801,136,987,137,264,366,120,470,307,736.0930786,56,292
207721,-68.58333334,45.36949801,137,980,139,265,366,122,471,305,739.7827759,56,292
207724,-68.45833334,45.36949801,129,973,140,265,365,124,473,314,734.5376587,56,291
207726,-68.375,45.36949801,109,1022,127,265,362,125,481,344,710.4060669,58,293
207728,-68.29166667,45.36949801,110,980,138,265,363,120,483,335,719.092041,58,291
207729,-68.25,45.36949801,110,973,140,265,364,119,486,336,722.961853,58,291
207730,-68.20833334,45.36949801,108,976,138,265,364,122,487,339,719.092041,58,291
207731,-68.16666667,45.36949801,97,998,129,265,362,123,494,352,710.3820801,58,292
207732,-68.125,45.36949801,95,1001,127,265,361,125,497,354,706.2975464,58,291
207733,-68.08333334,45.36949801,94,998,125,265,360,127,497,354,703.3829346,58,291
207734,-68.04166667,45.36949801,97,996,127,265,361,123,495,352,706.539856,58,291
207735,-68,45.36949801,100,986,130,265,361,123,491,350,707.7027588,58,290
207736,-67.95833334,45.36949801,115,968,137,265,362,121,479,343,714.473877,58,290
207738,-67.875,45.36949801,116,981,131,265,361,125,479,354,707.9467773,58,290
207739,-67.83333334,45.36949801,125,981,134,265,362,125,475,354,710.8681641,58,291
207741,-67.75,45.36949801,139,946,145,266,364,123,462,343,727.0811157,57,290
207742,-67.70833334,45.36949801,141,918,151,267,365,123,458,333,731.4060669,58,289
207743,-67.66666667,45.36949801,146,901,155,267,366,123,456,327,736.5237427,58,288
207744,-67.625,45.36949801,147,885,159,267,367,123,456,320,741.4055176,57,287
207746,-67.54166667,45.36949801,151,859,165,267,368,123,459,315,746.5459595,57,286
207748,-67.45833334,45.36949801,154,844,170,268,370,124,459,309,752.6902466,57,285
207849,-63.25,45.36949801,91,682,100,272,341,122,449,311,686.2937622,64,248
208452,-75.50000001,45.32783134,169,996,210,274,370,130,408,229,692.1625366,63,309
208460,-75.16666667,45.32783134,161,985,211,273,369,129,419,227,694.8339233,63,308
208517,-72.79166667,45.32783134,101,908,218,274,369,122,495,236,714.3856201,62,302
208534,-72.08333334,45.32783134,63,1056,133,267,358,123,534,300,684.0253906,60,299
208549,-71.45833334,45.32783134,66,1170,95,263,353,123,513,314,677.5426025,58,299
208551,-71.375,45.32783134,65,1193,88,262,352,124,511,323,673.1734619,58,299
208552,-71.33333334,45.32783134,61,1214,82,262,351,118,514,335,669.1384277,58,298
208553,-71.29166667,45.32783134,24,1336,53,256,344,123,568,393,646.2878418,56,297
208554,-71.25,45.32783134,50,1260,69,260,347,122,522,361,657.5907593,57,297
208556,-71.16666667,45.32783134,57,1265,71,260,348,122,511,359,657.5907593,57,298
208557,-71.125,45.32783134,53,1278,69,260,347,122,511,366,654.4742432,57,298
208559,-71.04166667,45.32783134,8,1374,41,256,335,116,576,434,620.3894043,58,292
208560,-71,45.32783134,0,1401,36,255,331,126,634,520,609.6960449,58,291
208561,-70.95833334,45.32783134,0,1387,39,256,331,130,649,521,618.0020142,58,292
208562,-70.91666667,45.32783134,15,1410,37,255,332,121,551,442,618.0646362,57,293
208563,-70.875,45.32783134,15,1390,38,254,335,121,568,439,625.4397583,57,291
208564,-70.83333334,45.32783134,15,1372,40,255,335,127,592,470,629.8484497,56,291
208565,-70.79166667,45.32783134,34,1375,45,255,339,114,536,428,636.6167603,56,296
208567,-70.70833334,45.32783134,19,1348,46,257,336,113,544,446,620.1856079,58,294
208568,-70.66666667,45.32783134,61,1378,46,258,336,128,472,410,614.0437622,59,296
208569,-70.625,45.32783134,10,1398,43,258,332,137,567,502,595.4088135,61,294
208571,-70.54166667,45.32783134,0,1377,42,258,330,120,582,514,590.1948242,61,291
208572,-70.5,45.32783134,47,1346,47,259,334,118,485,417,607.2661743,60,292
208575,-70.375,45.32783134,73,1264,63,260,342,124,474,365,639.5102539,59,293
208577,-70.29166667,45.32783134,94,1215,72,262,345,123,453,346,650.0405273,59,292
208578,-70.25,45.32783134,103,1204,75,262,346,121,445,336,655.885376,59,292
208581,-70.125,45.32783134,107,1195,77,262,348,120,446,330,663.8322754,58,292
208584,-70,45.32783134,125,1145,89,262,354,117,439,301,682.65625,57,292
208586,-69.91666667,45.32783134,93,1214,74,261,350,123,474,343,665.1864624,57,292
208589,-69.79166667,45.32783134,80,1237,73,260,350,123,493,379,662.9661255,57,293
208590,-69.75,45.32783134,75,1265,67,260,349,125,502,413,657.8276367,57,293
208592,-69.66666667,45.32783134,86,1261,72,260,352,126,499,424,664.5427246,57,295
208594,-69.58333334,45.32783134,95,1234,78,260,354,125,497,423,671.0592041,57,295
208595,-69.54166667,45.32783134,88,1274,70,260,351,127,500,437,661.4081421,57,295
208596,-69.5,45.32783134,101,1177,90,261,357,123,488,391,686.4050293,57,295
208601,-69.29166667,45.32783134,114,1066,116,263,364,122,482,340,713.2426758,56,294
208603,-69.20833334,45.32783134,99,1076,113,263,363,121,493,349,707.9588013,57,294
208604,-69.16666667,45.32783134,100,1059,117,264,364,121,495,343,712.7745361,56,293
208607,-69.04166667,45.32783134,111,1019,128,265,365,119,487,325,721.8458862,57,293
208608,-69,45.32783134,104,1063,116,264,362,121,485,335,705.0050049,57,294
208611,-68.875,45.32783134,125,1021,127,264,364,121,476,316,725.8712769,56,292
208615,-68.70833334,45.32783134,137,998,134,264,365,120,470,309,734.9743042,56,292
208616,-68.66666667,45.32783134,136,1002,133,264,365,120,471,312,734.5036621,56,292
208617,-68.625,45.32783134,141,985,138,264,366,121,470,307,740.5571289,55,292
208618,-68.58333334,45.32783134,141,981,139,264,366,121,470,306,741.0280762,55,292
208619,-68.54166667,45.32783134,135,993,135,264,365,120,472,314,734.4074097,56,292
208622,-68.41666667,45.32783134,125,986,136,265,364,122,476,323,728.2057495,57,292
208623,-68.375,45.32783134,112,1013,129,265,362,123,481,340,713.4867554,57,292
208627,-68.20833334,45.32783134,113,971,139,265,364,126,483,337,725.3460083,57,291
208629,-68.125,45.32783134,102,989,131,265,361,122,489,349,711.0585327,58,291
208630,-68.08333334,45.32783134,110,978,133,265,362,121,484,344,715.1535034,58,290
208632,-68,45.32783134,125,950,142,266,364,126,471,336,725.5700684,58,289
208633,-67.95833334,45.32783134,130,940,144,266,364,123,466,335,725.5700684,58,289
208634,-67.91666667,45.32783134,132,951,141,266,363,123,463,344,719.9892578,58,289
208635,-67.875,45.32783134,135,961,138,266,362,123,461,351,718.5214233,58,290
208638,-67.75,45.32783134,147,922,148,266,364,123,451,339,728.2195435,58,288
208639,-67.70833334,45.32783134,146,908,151,267,365,122,452,334,731.1114502,58,288
208640,-67.66666667,45.32783134,147,894,155,267,365,123,450,330,734.4972534,58,287
208643,-67.54166667,45.32783134,153,854,165,268,368,124,452,318,746.2567749,57,285
208644,-67.5,45.32783134,156,845,169,268,369,124,453,314,750.913269,57,285
208679,-66.04166667,45.32783134,31,655,80,279,327,127,476,315,629.3251953,69,237
208792,-61.33333333,45.32783134,15,596,76,278,329,127,525,344,617.6721802,70,231
209424,-72.375,45.28616467,60,1010,149,269,359,121,551,300,691.7337646,61,298
209425,-72.33333334,45.28616467,58,1020,144,269,358,121,554,305,689.7398071,61,298
209426,-72.29166667,45.28616467,66,1013,151,269,360,123,539,294,693.7683105,61,299
209427,-72.25,45.28616467,49,1049,128,268,356,122,562,319,682.2015991,60,297
209428,-72.20833334,45.28616467,33,1086,106,266,351,121,585,345,674.1292725,60,295
209431,-72.08333334,45.28616467,71,1041,140,268,360,119,525,291,692.2518921,60,300
209432,-72.04166667,45.28616467,76,1035,146,268,361,120,516,283,693.5012207,60,300
209437,-71.83333334,45.28616467,82,1055,139,267,361,120,502,277,696.3991089,59,301
209441,-71.66666667,45.28616467,69,1109,109,265,356,124,515,298,687.5360718,58,299
209442,-71.625,45.28616467,59,1150,95,263,353,125,528,314,681.2996826,58,297
209445,-71.5,45.28616467,67,1158,96,263,354,123,514,309,683.4064331,58,298
209447,-71.41666667,45.28616467,58,1204,81,261,350,119,522,333,671.8413086,57,297
209448,-71.375,45.28616467,34,1293,62,258,346,122,555,360,663.2594604,56,297
209451,-71.25,45.28616467,4,1365,47,256,339,125,604,449,636.2874146,57,295
209455,-71.08333334,45.28616467,0,1404,38,253,336,128,616,504,621.6317139,57,292
209457,-71,45.28616467,0,1410,37,255,333,123,612,494,612.2254639,58,292
209458,-70.95833334,45.28616467,0,1443,33,254,332,122,599,492,608.6260986,57,293
209459,-70.91666667,45.28616467,0,1458,32,254,331,126,691,543,608.6976318,57,292
209460,-70.875,45.28616467,0,1467,27,254,327,135,878,604,598.6515503,58,288
209461,-70.83333334,45.28616467,0,1469,26,253,323,125,848,639,594.7391357,58,287
209463,-70.75,45.28616467,9,1437,37,257,326,130,575,488,577.0076294,62,293
209464,-70.70833334,45.28616467,0,1456,36,257,325,132,651,648,567.7546387,62,293
209465,-70.66666667,45.28616467,7,1441,41,258,330,131,555,515,587.6032104,61,297
209466,-70.625,45.28616467,26,1384,50,259,337,121,527,462,610.5302734,60,299
209467,-70.58333334,45.28616467,87,1309,56,260,340,119,449,366,627.5829468,59,295
209468,-70.54166667,45.28616467,75,1291,58,260,340,123,465,377,629.9289551,59,294
209469,-70.5,45.28616467,65,1299,58,260,340,127,479,392,630.7583618,59,294
209471,-70.41666667,45.28616467,54,1283,59,260,340,127,488,389,631.5280762,59,293
209472,-70.375,45.28616467,70,1260,62,261,341,121,473,365,638.2910767,59,292
209473,-70.33333334,45.28616467,67,1254,62,261,341,124,477,368,635.7549438,60,292
209474,-70.29166667,45.28616467,78,1244,64,261,342,124,463,363,637.6207886,60,291
209475,-70.25,45.28616467,101,1191,75,262,346,121,445,338,654.1899414,59,291
209476,-70.20833334,45.28616467,110,1186,77,262,347,119,437,331,659.585022,59,291
209477,-70.16666667,45.28616467,82,1229,67,261,344,118,466,370,647.8450317,59,291
209478,-70.125,45.28616467,73,1258,60,260,342,118,475,384,643.333313,59,290
209479,-70.08333334,45.28616467,84,1214,71,261,346,118,468,354,655.9879761,58,291
209482,-69.95833334,45.28616467,98,1190,79,261,351,124,467,340,671.3828735,57,292
209484,-69.875,45.28616467,70,1228,68,260,348,123,500,388,659.9767456,58,290
209485,-69.83333334,45.28616467,89,1182,83,261,354,120,493,361,680.2402954,57,292
209486,-69.79166667,45.28616467,74,1231,70,260,350,122,504,400,664.2719116,57,291
209487,-69.75,45.28616467,67,1288,57,258,345,124,513,447,650.4106445,57,290
209489,-69.66666667,45.28616467,91,1234,77,260,353,121,501,430,669.6653442,57,294
209495,-69.41666667,45.28616467,130,1039,125,264,365,118,471,325,723.348999,56,293
209499,-69.25,45.28616467,114,1030,126,264,366,121,486,336,721.2294312,56,293
209508,-68.875,45.28616467,128,1017,128,264,365,122,473,314,726.7857666,56,292
209511,-68.75,45.28616467,136,1001,133,264,365,118,472,311,736.8331299,55,292
209512,-68.70833334,45.28616467,140,987,137,264,366,121,471,306,742.18573,55,292
209513,-68.66666667,45.28616467,140,991,135,264,366,120,471,309,740.0648193,55,292
209514,-68.625,45.28616467,144,983,138,264,366,122,469,307,742.18573,55,292
209516,-68.54166667,45.28616467,137,992,135,264,365,118,472,313,738.647522,56,292
209519,-68.41666667,45.28616467,124,994,134,265,364,120,475,327,724.2731934,57,292
209522,-68.29166667,45.28616467,112,996,132,265,362,122,480,338,715.616272,58,291
209523,-68.25,45.28616467,115,979,136,265,363,123,479,336,720.4537964,57,291
209525,-68.16666667,45.28616467,117,965,139,265,364,123,479,337,723.8433228,57,290
209526,-68.125,45.28616467,118,968,138,265,363,122,478,340,722.6253662,58,290
209528,-68.04166667,45.28616467,131,945,143,266,364,121,465,335,728.699585,57,289
209530,-67.95833334,45.28616467,137,939,142,266,363,123,457,341,724.7871094,58,288
209531,-67.91666667,45.28616467,137,951,138,266,362,124,458,353,718.7139282,58,289
209533,-67.83333334,45.28616467,143,937,142,266,362,123,450,349,722.5770264,58,288
209535,-67.75,45.28616467,148,915,149,266,364,123,448,342,728.1708984,58,288
209539,-67.58333334,45.28616467,156,855,163,268,367,123,446,320,743.7244873,58,285
209540,-67.54166667,45.28616467,157,841,168,268,368,124,447,315,749.1266479,58,285
209541,-67.5,45.28616467,161,834,172,268,369,124,447,314,754.7909546,57,285
209542,-67.45833334,45.28616467,161,830,174,268,370,124,448,313,756.2890625,57,285
209574,-66.125,45.28616467,29,649,77,279,327,127,475,312,625.1987305,70,235
209659,-62.58333334,45.28616467,40,719,70,272,330,127,496,382,637.6557007,67,238
209672,-62.04166667,45.28616467,41,619,80,275,332,122,498,330,650.4904175,67,231
210319,-72.45833334,45.24449801,76,965,176,271,364,122,531,272,703.9327393,61,300
210320,-72.41666667,45.24449801,63,997,152,269,360,128,553,297,695.1640015,61,297
210321,-72.375,45.24449801,50,1022,136,268,356,117,570,316,687.6499634,61,296
210325,-72.20833334,45.24449801,63,1027,142,268,359,123,542,296,690.9191284,60,298
210327,-72.125,45.24449801,78,1017,153,269,362,119,517,279,699.0015259,60,300
210330,-72,45.24449801,74,1044,139,267,360,118,517,284,693.8575439,60,300
210331,-71.95833334,45.24449801,80,1037,144,268,362,119,507,276,698.1566772,60,300
210341,-71.54166667,45.24449801,62,1161,91,263,352,118,523,315,682.5595703,57,297
210343,-71.45833334,45.24449801,55,1198,79,261,349,123,528,334,674.3104248,57,296
210345,-71.375,45.24449801,22,1300,60,258,344,123,572,379,660.4875488,56,296
210346,-71.33333334,45.24449801,21,1314,58,258,343,120,571,383,657.8613281,56,297
210348,-71.25,45.24449801,0,1391,43,256,335,128,639,494,625.2520752,57,294
210350,-71.16666667,45.24449801,0,1395,42,256,335,126,651,515,621.5785522,58,293
210353,-71.04166667,45.24449801,0,1400,39,254,334,124,612,496,617.7495117,57,292
210354,-71,45.24449801,6,1391,41,255,336,123,575,441,623.9580078,57,293
210355,-70.95833334,45.24449801,0,1418,39,255,334,125,648,500,618.1768799,57,296
210356,-70.91666667,45.24449801,0,1483,32,254,331,132,719,567,601.1286621,57,295
210357,-70.875,45.24449801,0,1473,28,254,326,130,812,551,588.9536743,59,289
210361,-70.70833334,45.24449801,8,1442,37,258,324,129,579,496,560.1201782,64,292
210363,-70.625,45.24449801,43,1369,51,259,338,122,490,423,613.3709106,59,298
210364,-70.58333334,45.24449801,87,1269,65,260,344,119,457,360,641.2070313,59,296
210365,-70.54166667,45.24449801,95,1242,69,261,345,116,451,349,647.4782715,59,295
210368,-70.41666667,45.24449801,89,1234,67,261,344,124,459,348,648.932312,59,292
210371,-70.29166667,45.24449801,69,1252,60,261,340,121,475,379,637.5271606,59,290
210372,-70.25,45.24449801,94,1218,68,262,343,118,449,352,645.9232178,59,291
210373,-70.20833334,45.24449801,106,1187,75,262,346,130,441,337,657.8811035,59,291
210377,-70.04166667,45.24449801,98,1177,78,262,349,125,461,338,666.262085,58,290
210379,-69.95833334,45.24449801,91,1180,79,261,351,123,475,347,671.3322754,57,291
210381,-69.875,45.24449801,58,1252,63,259,346,130,516,409,653.4735107,58,290
210383,-69.79166667,45.24449801,66,1248,65,259,347,131,513,417,658.1660767,57,290
210384,-69.75,45.24449801,69,1263,60,259,346,122,511,436,653.0436401,57,290
210385,-69.70833334,45.24449801,83,1262,68,260,350,126,500,437,662.8858032,57,293
210387,-69.625,45.24449801,86,1270,67,259,350,113,499,453,655.7199097,57,294
210388,-69.58333334,45.24449801,105,1162,91,262,357,113,487,401,688.7994385,57,293
210389,-69.54166667,45.24449801,115,1093,107,263,361,125,481,369,704.4770508,57,293
210391,-69.45833334,45.24449801,122,1073,114,263,363,119,472,346,708.5870361,57,293
210395,-69.29166667,45.24449801,114,1046,122,264,364,114,484,341,715.8858643,57,293
210396,-69.25,45.24449801,115,1025,128,264,366,116,486,335,725.0984497,56,293
210400,-69.08333334,45.24449801,110,1035,124,264,365,122,487,330,720.2508545,56,293
210401,-69.04166667,45.24449801,120,1009,130,265,366,121,481,319,728.2927246,56,292
210403,-68.95833334,45.24449801,132,982,137,265,367,120,471,305,734.8260498,56,291
210407,-68.79166667,45.24449801,124,1029,126,264,363,117,476,320,721.196106,56,293
210412,-68.58333334,45.24449801,142,983,138,264,366,121,470,309,742.4017334,55,292
210415,-68.45833334,45.24449801,130,998,133,265,364,120,474,323,727.5783691,56,292
210416,-68.41666667,45.24449801,122,1011,129,265,363,117,474,330,718.4329224,57,292
210418,-68.33333334,45.24449801,118,998,132,265,363,125,475,334,718.7094727,57,292
210419,-68.29166667,45.24449801,121,984,135,265,364,123,475,332,724.2800293,57,291
210423,-68.125,45.24449801,124,967,136,265,362,120,469,341,717.2445068,58,290
210424,-68.08333334,45.24449801,129,956,139,266,363,124,464,339,724.0401001,58,289
210426,-68,45.24449801,140,940,140,266,363,121,453,342,725.7185669,58,288
210427,-67.95833334,45.24449801,143,933,143,266,363,122,451,343,725.4733276,58,288
210430,-67.83333334,45.24449801,147,919,146,266,363,124,444,344,727.1345215,58,287
210432,-67.75,45.24449801,148,914,147,267,363,122,444,344,724.4143677,58,287
210435,-67.625,45.24449801,154,868,160,268,366,124,444,326,737.536499,58,286
210437,-67.54166667,45.24449801,160,837,170,268,368,124,444,317,752.7451782,57,284
210439,-67.45833334,45.24449801,168,821,177,268,370,124,444,313,761.9312134,57,284
211215,-72.5,45.20283134,80,950,182,271,365,126,529,265,707.8916626,61,299
